total cputime:  501.33s

CPU time taken to compile certain object files
----------------------------------------------
 67.86s | build/ProcessLib/CMakeFiles/ProcessLib.dir/GroundwaterFlowProcess.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/HexRule8.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule5.cpp.o
  <   1.05s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/Element.cpp.o
  <   1.03s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule6.cpp.o
  <   1.02s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule15.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule4.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TetRule4.cpp.o
  <   0.99s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule13.cpp.o
  <   0.97s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/EdgeReturn.cpp.o
  <   0.97s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TetRule10.cpp.o
  <   0.96s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule8.cpp.o
 36.97%     | src/MeshLib/Elements/EdgeRule.h
  <  67.86s |  13.54% | build/ProcessLib/CMakeFiles/ProcessLib.dir/GroundwaterFlowProcess.cpp.o
  <  23.04s |   4.60% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestFe.cpp.o
  <   6.61s |   1.32% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestCoordinatesMapping.cpp.o
  <   6.37s |   1.27% | build/Applications/CLI/CMakeFiles/ogs.dir/ogs.cpp.o
  <   5.77s |   1.15% | build/Applications/ApplicationsLib/CMakeFiles/ApplicationsLib.dir/ProjectData.cpp.o
  <   4.92s |   0.98% | build/Tests/CMakeFiles/testrunner.dir/AssemblerLib/TestSerialLinearSolver.cpp.o
  <   4.87s |   0.97% | build/Tests/CMakeFiles/testrunner.dir/ApplicationsLib/TestProjectData.cpp.o
  <   4.46s |   0.89% | build/ProcessLib/CMakeFiles/ProcessLib.dir/ProcessVariable.cpp.o
  <   3.22s |   0.64% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/VtkMeshConverter.cpp.o
  <   2.76s |   0.55% | build/FileIO/CMakeFiles/FileIO.dir/GMSHInterface.cpp.o
  <   2.71s |   0.54% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/MeshRevision.cpp.o
  <   2.60s |   0.52% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestFunctionInterpolation.cpp.o
  <   2.53s |   0.50% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshSurfaceExtraction.cpp.o
  <   2.36s |   0.47% | build/FileIO/CMakeFiles/FileIO.dir/Legacy/MeshIO.cpp.o
  <   2.14s |   0.43% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestCoordinatesMappingLocal.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/LayeredVolume.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/convertMeshToGeo.cpp.o
  <   1.94s |   0.39% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestMeshRevision.cpp.o
  <   1.89s |   0.38% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/AppendLinesAlongPolyline.cpp.o
  <   1.88s |   0.38% | build/FileIO/CMakeFiles/FileIO.dir/SHPInterface.cpp.o
  <   1.82s |   0.36% | build/MeshLib/CMakeFiles/MeshLib.dir/Mesh.cpp.o
  <   1.77s |   0.35% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/BoundaryElementsAlongPolyline.cpp.o
  <   1.76s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestTriLineMesh.cpp.o
  <   1.74s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestPntInElement.cpp.o
  <   1.74s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestProjectMeshOnPlane.cpp.o
  <   1.69s |   0.34% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestQuadMesh.cpp.o
  <   1.69s |   0.34% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/ConvertRasterToMesh.cpp.o
  <   1.59s |   0.32% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestLineMesh.cpp.o
  <   1.56s |   0.31% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestElementConstants.cpp.o
  <   1.54s |   0.31% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestShapeFunctions.cpp.o
  <   1.51s |   0.30% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/MeshGenerator.cpp.o
  <   1.36s |   0.27% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TemplateElement.cpp.o
  <   1.20s |   0.24% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/DuplicateMeshComponents.cpp.o
  <   1.09s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/HexRule20.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/HexRule8.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule5.cpp.o
  <   1.05s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/Element.cpp.o
  <   1.05s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/LineRule2.cpp.o
  <   1.03s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule6.cpp.o
  <   1.02s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule15.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule4.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TetRule4.cpp.o
  <   0.99s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule13.cpp.o
  <   0.97s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/EdgeReturn.cpp.o
  <   0.96s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule8.cpp.o
 36.97%     | src/MeshLib/Elements/LineRule2.h
  <  67.86s |  13.54% | build/ProcessLib/CMakeFiles/ProcessLib.dir/GroundwaterFlowProcess.cpp.o
  <  23.04s |   4.60% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestFe.cpp.o
  <   6.61s |   1.32% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestCoordinatesMapping.cpp.o
  <   6.37s |   1.27% | build/Applications/CLI/CMakeFiles/ogs.dir/ogs.cpp.o
  <   5.77s |   1.15% | build/Applications/ApplicationsLib/CMakeFiles/ApplicationsLib.dir/ProjectData.cpp.o
  <   4.92s |   0.98% | build/Tests/CMakeFiles/testrunner.dir/AssemblerLib/TestSerialLinearSolver.cpp.o
  <   4.87s |   0.97% | build/Tests/CMakeFiles/testrunner.dir/ApplicationsLib/TestProjectData.cpp.o
  <   4.46s |   0.89% | build/ProcessLib/CMakeFiles/ProcessLib.dir/ProcessVariable.cpp.o
  <   3.22s |   0.64% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/VtkMeshConverter.cpp.o
  <   2.76s |   0.55% | build/FileIO/CMakeFiles/FileIO.dir/GMSHInterface.cpp.o
  <   2.71s |   0.54% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/MeshRevision.cpp.o
  <   2.60s |   0.52% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestFunctionInterpolation.cpp.o
  <   2.53s |   0.50% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshSurfaceExtraction.cpp.o
  <   2.36s |   0.47% | build/FileIO/CMakeFiles/FileIO.dir/Legacy/MeshIO.cpp.o
  <   2.14s |   0.43% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestCoordinatesMappingLocal.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/LayeredVolume.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/convertMeshToGeo.cpp.o
  <   1.94s |   0.39% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestMeshRevision.cpp.o
  <   1.89s |   0.38% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/AppendLinesAlongPolyline.cpp.o
  <   1.88s |   0.38% | build/FileIO/CMakeFiles/FileIO.dir/SHPInterface.cpp.o
  <   1.82s |   0.36% | build/MeshLib/CMakeFiles/MeshLib.dir/Mesh.cpp.o
  <   1.77s |   0.35% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/BoundaryElementsAlongPolyline.cpp.o
  <   1.76s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestTriLineMesh.cpp.o
  <   1.74s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestPntInElement.cpp.o
  <   1.74s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestProjectMeshOnPlane.cpp.o
  <   1.69s |   0.34% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestQuadMesh.cpp.o
  <   1.69s |   0.34% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/ConvertRasterToMesh.cpp.o
  <   1.59s |   0.32% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestLineMesh.cpp.o
  <   1.56s |   0.31% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestElementConstants.cpp.o
  <   1.54s |   0.31% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestShapeFunctions.cpp.o
  <   1.51s |   0.30% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/MeshGenerator.cpp.o
  <   1.36s |   0.27% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TemplateElement.cpp.o
  <   1.20s |   0.24% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/DuplicateMeshComponents.cpp.o
  <   1.09s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/HexRule20.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/HexRule8.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule5.cpp.o
  <   1.05s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/Element.cpp.o
  <   1.05s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/LineRule2.cpp.o
  <   1.03s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule6.cpp.o
  <   1.02s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule15.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule4.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TetRule4.cpp.o
  <   0.99s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule13.cpp.o
  <   0.97s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/EdgeReturn.cpp.o
  <   0.96s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule8.cpp.o
 36.76%     | src/MeshLib/Elements/Line.h
  <  67.86s |  13.54% | build/ProcessLib/CMakeFiles/ProcessLib.dir/GroundwaterFlowProcess.cpp.o
  <  23.04s |   4.60% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestFe.cpp.o
  <   6.61s |   1.32% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestCoordinatesMapping.cpp.o
  <   6.37s |   1.27% | build/Applications/CLI/CMakeFiles/ogs.dir/ogs.cpp.o
  <   5.77s |   1.15% | build/Applications/ApplicationsLib/CMakeFiles/ApplicationsLib.dir/ProjectData.cpp.o
  <   4.92s |   0.98% | build/Tests/CMakeFiles/testrunner.dir/AssemblerLib/TestSerialLinearSolver.cpp.o
  <   4.87s |   0.97% | build/Tests/CMakeFiles/testrunner.dir/ApplicationsLib/TestProjectData.cpp.o
  <   4.46s |   0.89% | build/ProcessLib/CMakeFiles/ProcessLib.dir/ProcessVariable.cpp.o
  <   3.22s |   0.64% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/VtkMeshConverter.cpp.o
  <   2.76s |   0.55% | build/FileIO/CMakeFiles/FileIO.dir/GMSHInterface.cpp.o
  <   2.71s |   0.54% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/MeshRevision.cpp.o
  <   2.60s |   0.52% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestFunctionInterpolation.cpp.o
  <   2.53s |   0.50% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshSurfaceExtraction.cpp.o
  <   2.36s |   0.47% | build/FileIO/CMakeFiles/FileIO.dir/Legacy/MeshIO.cpp.o
  <   2.14s |   0.43% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestCoordinatesMappingLocal.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/LayeredVolume.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/convertMeshToGeo.cpp.o
  <   1.94s |   0.39% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestMeshRevision.cpp.o
  <   1.89s |   0.38% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/AppendLinesAlongPolyline.cpp.o
  <   1.88s |   0.38% | build/FileIO/CMakeFiles/FileIO.dir/SHPInterface.cpp.o
  <   1.82s |   0.36% | build/MeshLib/CMakeFiles/MeshLib.dir/Mesh.cpp.o
  <   1.77s |   0.35% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/BoundaryElementsAlongPolyline.cpp.o
  <   1.76s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestTriLineMesh.cpp.o
  <   1.74s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestPntInElement.cpp.o
  <   1.74s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestProjectMeshOnPlane.cpp.o
  <   1.69s |   0.34% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestQuadMesh.cpp.o
  <   1.69s |   0.34% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/ConvertRasterToMesh.cpp.o
  <   1.59s |   0.32% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestLineMesh.cpp.o
  <   1.56s |   0.31% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestElementConstants.cpp.o
  <   1.54s |   0.31% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestShapeFunctions.cpp.o
  <   1.51s |   0.30% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/MeshGenerator.cpp.o
  <   1.36s |   0.27% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TemplateElement.cpp.o
  <   1.20s |   0.24% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/DuplicateMeshComponents.cpp.o
  <   1.09s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/HexRule20.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/HexRule8.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule5.cpp.o
  <   1.05s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/Element.cpp.o
  <   1.03s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule6.cpp.o
  <   1.02s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule15.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule4.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TetRule4.cpp.o
  <   0.99s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule13.cpp.o
  <   0.97s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/EdgeReturn.cpp.o
  <   0.96s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule8.cpp.o
 36.76%     | src/MeshLib/Elements/LineRule3.h
  <  67.86s |  13.54% | build/ProcessLib/CMakeFiles/ProcessLib.dir/GroundwaterFlowProcess.cpp.o
  <  23.04s |   4.60% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestFe.cpp.o
  <   6.61s |   1.32% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestCoordinatesMapping.cpp.o
  <   6.37s |   1.27% | build/Applications/CLI/CMakeFiles/ogs.dir/ogs.cpp.o
  <   5.77s |   1.15% | build/Applications/ApplicationsLib/CMakeFiles/ApplicationsLib.dir/ProjectData.cpp.o
  <   4.92s |   0.98% | build/Tests/CMakeFiles/testrunner.dir/AssemblerLib/TestSerialLinearSolver.cpp.o
  <   4.87s |   0.97% | build/Tests/CMakeFiles/testrunner.dir/ApplicationsLib/TestProjectData.cpp.o
  <   4.46s |   0.89% | build/ProcessLib/CMakeFiles/ProcessLib.dir/ProcessVariable.cpp.o
  <   3.22s |   0.64% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/VtkMeshConverter.cpp.o
  <   2.76s |   0.55% | build/FileIO/CMakeFiles/FileIO.dir/GMSHInterface.cpp.o
  <   2.71s |   0.54% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/MeshRevision.cpp.o
  <   2.60s |   0.52% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestFunctionInterpolation.cpp.o
  <   2.53s |   0.50% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshSurfaceExtraction.cpp.o
  <   2.36s |   0.47% | build/FileIO/CMakeFiles/FileIO.dir/Legacy/MeshIO.cpp.o
  <   2.14s |   0.43% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestCoordinatesMappingLocal.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/LayeredVolume.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/convertMeshToGeo.cpp.o
  <   1.94s |   0.39% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestMeshRevision.cpp.o
  <   1.89s |   0.38% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/AppendLinesAlongPolyline.cpp.o
  <   1.88s |   0.38% | build/FileIO/CMakeFiles/FileIO.dir/SHPInterface.cpp.o
  <   1.82s |   0.36% | build/MeshLib/CMakeFiles/MeshLib.dir/Mesh.cpp.o
  <   1.77s |   0.35% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/BoundaryElementsAlongPolyline.cpp.o
  <   1.76s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestTriLineMesh.cpp.o
  <   1.74s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestPntInElement.cpp.o
  <   1.74s |   0.35% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestProjectMeshOnPlane.cpp.o
  <   1.69s |   0.34% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestQuadMesh.cpp.o
  <   1.69s |   0.34% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/ConvertRasterToMesh.cpp.o
  <   1.59s |   0.32% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestLineMesh.cpp.o
  <   1.56s |   0.31% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestElementConstants.cpp.o
  <   1.54s |   0.31% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestShapeFunctions.cpp.o
  <   1.51s |   0.30% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/MeshGenerator.cpp.o
  <   1.36s |   0.27% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TemplateElement.cpp.o
  <   1.20s |   0.24% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/DuplicateMeshComponents.cpp.o
  <   1.09s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/HexRule20.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/HexRule8.cpp.o
  <   1.08s |   0.22% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule5.cpp.o
  <   1.05s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/Element.cpp.o
  <   1.03s |   0.21% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule6.cpp.o
  <   1.02s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PrismRule15.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule4.cpp.o
  <   1.01s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/TetRule4.cpp.o
  <   0.99s |   0.20% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/PyramidRule13.cpp.o
  <   0.97s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/EdgeReturn.cpp.o
  <   0.96s |   0.19% | build/MeshLib/CMakeFiles/MeshLib.dir/Elements/QuadRule8.cpp.o
 36.47%     | src/GeoLib/Surface.h
  <  67.86s |  13.54% | build/ProcessLib/CMakeFiles/ProcessLib.dir/GroundwaterFlowProcess.cpp.o
  <   6.37s |   1.27% | build/Applications/CLI/CMakeFiles/ogs.dir/ogs.cpp.o
  <   5.77s |   1.15% | build/Applications/ApplicationsLib/CMakeFiles/ApplicationsLib.dir/ProjectData.cpp.o
  <   5.08s |   1.01% | build/Tests/CMakeFiles/testrunner.dir/AssemblerLib/LocalToGlobalIndexMapMultiComponent.cpp.o
  <   4.87s |   0.97% | build/Tests/CMakeFiles/testrunner.dir/ApplicationsLib/TestProjectData.cpp.o
  <   4.46s |   0.89% | build/ProcessLib/CMakeFiles/ProcessLib.dir/ProcessVariable.cpp.o
  <   4.27s |   0.85% | build/FileIO/CMakeFiles/FileIO.dir/XmlIO/Boost/BoostXmlGmlInterface.cpp.o
  <   3.10s |   0.62% | build/SimpleTests/MeshTests/CMakeFiles/MeshSearchTest.dir/MeshSearchTest.cpp.o
  <   3.04s |   0.61% | build/Tests/CMakeFiles/testrunner.dir/GeoLib/TestSurfaceIsPointInSurface.cpp.o
  <   2.87s |   0.57% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/GeoMapper.cpp.o
  <   2.76s |   0.55% | build/FileIO/CMakeFiles/FileIO.dir/GMSHInterface.cpp.o
  <   2.71s |   0.54% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/MeshRevision.cpp.o
  <   2.69s |   0.54% | build/FileIO/CMakeFiles/FileIO.dir/TetGenInterface.cpp.o
  <   2.68s |   0.53% | build/GeoLib/CMakeFiles/GeoLib.dir/GEOObjects.cpp.o
  <   2.43s |   0.48% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestDistribution.cpp.o
  <   2.36s |   0.47% | build/FileIO/CMakeFiles/FileIO.dir/Legacy/MeshIO.cpp.o
  <   2.31s |   0.46% | build/FileIO/CMakeFiles/FileIO.dir/Legacy/OGSIOVer4.cpp.o
  <   2.28s |   0.45% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/MeshNodeSearcher.cpp.o
  <   2.19s |   0.44% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshEditing/Mesh2MeshPropertyInterpolation.cpp.o
  <   2.16s |   0.43% | build/Tests/CMakeFiles/testrunner.dir/GeoLib/TestGEOObjectsMerge.cpp.o
  <   2.12s |   0.42% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestBoundaryElementSearch.cpp.o
  <   2.09s |   0.42% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestMeshNodeSearch.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/LayeredVolume.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/MeshLayerMapper.cpp.o
  <   2.06s |   0.41% | build/MeshLib/CMakeFiles/MeshLib.dir/convertMeshToGeo.cpp.o
  <   2.00s |   0.40% | build/Tests/CMakeFiles/testrunner.dir/GeoLib/TestGrid.cpp.o
  <   1.99s |   0.40% | build/FileIO/CMakeFiles/FileIO.dir/GmshIO/GMSHPolygonTree.cpp.o
  <   1.96s |   0.39% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/LayeredMeshGenerator.cpp.o
  <   1.95s |   0.39% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestMeshValidation.cpp.o
  <   1.88s |   0.38% | build/FileIO/CMakeFiles/FileIO.dir/SHPInterface.cpp.o
  <   1.84s |   0.37% | build/Tests/CMakeFiles/testrunner.dir/NumLib/TestSpatialFunction.cpp.o
  <   1.83s |   0.37% | build/FileIO/CMakeFiles/FileIO.dir/writeGeometryToFile.cpp.o
  <   1.81s |   0.36% | build/FileIO/CMakeFiles/FileIO.dir/readGeometryFromFile.cpp.o
  <   1.78s |   0.36% | build/Tests/CMakeFiles/testrunner.dir/GeoLib/TestComputeAndInsertAllIntersectionPoints.cpp.o
  <   1.77s |   0.35% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/BoundaryElementsAlongPolyline.cpp.o
  <   1.71s |   0.34% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/BoundaryElementsSearcher.cpp.o
  <   1.70s |   0.34% | build/Tests/CMakeFiles/testrunner.dir/MeshLib/TestNodeSearch.cpp.o
  <   1.69s |   0.34% | build/MeshLib/CMakeFiles/MeshLib.dir/MeshGenerators/ConvertRasterToMesh.cpp.o
  <   1.63s |   0.33% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/MeshNodesOnPoint.cpp.o
  <   1.59s |   0.32% | build/Tests/CMakeFiles/testrunner.dir/FileIO/TestGLIReader.cpp.o
  <   1.59s |   0.32% | build/GeoLib/CMakeFiles/GeoLib.dir/Surface.cpp.o
  <   1.53s |   0.31% | build/FileIO/CMakeFiles/FileIO.dir/PetrelInterface.cpp.o
  <   1.51s |   0.30% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/BoundaryElementsOnSurface.cpp.o
  <   1.48s |   0.30% | build/NumLib/CMakeFiles/NumLib.dir/Function/LinearInterpolationOnSurface.cpp.o
  <   1.36s |   0.27% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/BoundaryElementsAtPoint.cpp.o
  <   1.34s |   0.27% | build/GeoLib/CMakeFiles/GeoLib.dir/SurfaceGrid.cpp.o
  <   1.25s |   0.25% | build/FileIO/CMakeFiles/FileIO.dir/TINInterface.cpp.o
  <   1.07s |   0.21% | build/MeshGeoToolsLib/CMakeFiles/MeshGeoToolsLib.dir/MeshNodesAlongSurface.cpp.o
